Id,TextTopics,TopicPercentages
99_3310_2,89,0.4142341911792755
99_3312_2,75,0.4107223153114319
99_3312_2,50,0.36002519726753235
99_3312_2,93,0.5
99_3314_2,78,0.33967140316963196
99_3314_2,31,0.3379971385002136
99_3326_2,64,0.3241017162799835
99_3326_2,93,0.3333333333333333
99_3340_2,78,0.370541512966156
99_3340_2,14,0.3397473394870758
99_3344_2,23,0.3897576332092285
99_3344_2,78,0.35035213828086853
99_3357_2,7,0.4477527439594269
99_3357_2,65,0.319088339805603
99_3362_2,30,0.5907222032546997
99_3362_2,91,0.5
99_3369_2,4,0.3513251841068268
99_3369_2,50,0.32600948214530945
99_3382_2,78,0.3522012531757355
99_3382_2,14,0.3494398593902588
99_3407_2,30,0.7655171751976013
99_3407_2,91,0.3333333333333333
99_3408_2,75,0.4972880780696869
99_3408_2,93,0.3333333333333333
99_3434_2,29,0.484421968460083
99_3434_2,83,0.3285224735736847
99_3440_2,78,0.43273213505744934
99_3440_2,48,0.34466317296028137
99_3443_2,78,0.45393216609954834
99_3443_2,57,0.32327917218208313
99_3459_2,50,0.3033665418624878
99_3459_2,89,0.30231547355651855
99_3460_2,89,0.39438727498054504
99_3460_2,50,0.376932829618454
99_3483_2,75,0.46775922179222107
99_3483_2,61,0.30200836062431335
99_3488_2,75,0.40926969051361084
99_3488_2,50,0.3614778220653534
99_3503_2,78,0.4511622190475464
99_3503_2,77,0.32613489031791687
99_3513_2,89,0.4204438328742981
99_3513_2,30,0.3514951765537262
99_3513_2,91,0.3333333333333333
99_3524_2,75,0.4871634840965271
99_3524_2,93,0.3333333333333333
99_3526_2,30,0.5378633141517639
99_3526_2,50,0.3091621696949005
99_3528_2,75,0.6875972747802734
99_3528_2,93,0.5
99_3540_2,75,0.766834020614624
99_3540_2,93,0.3333333333333333
99_3555_2,30,0.47653913497924805
99_3555_2,91,0.6666666666666666
99_3558_2,30,0.43114379048347473
99_3558_2,93,0.4
99_3575_2,50,0.6101325750350952
99_3575_2,93,0.5
99_3583_2,18,0.7634406685829163
99_3583_2,93,0.3333333333333333
99_3585_2,50,0.3875485062599182
99_3585_2,89,0.38377201557159424
99_3585_2,93,0.3333333333333333
99_3587_2,30,0.4278024733066559
99_3587_2,51,0.3886643350124359
99_3599_2,75,0.6875972747802734
99_3599_2,93,0.5
99_3602_2,50,0.32564154267311096
99_3602_2,93,0.5
99_3604_2,30,0.7655179500579834
99_3604_2,91,0.3333333333333333
99_3611_2,78,0.35863715410232544
99_3611_2,21,0.34309121966362
99_3615_2,80,0.440595805644989
99_3615_2,81,0.32564327120780945
99_3618_2,50,0.5112346410751343
99_3618_2,93,0.3333333333333333
99_3624_2,50,0.41579651832580566
99_3624_2,93,0.5
99_3628_2,81,0.3449111580848694
99_3628_2,89,0.3256467580795288
99_3708_2,6,0.35584765672683716
99_3708_2,78,0.34559696912765503
99_3725_2,80,0.40667128562927246
99_3725_2,58,0.40635478496551514
99_3761_2,89,0.4448234438896179
99_3761_2,7,0.32543671131134033
99_3766_2,78,0.3586363196372986
99_3766_2,43,0.34310218691825867
99_3805_2,7,0.4222813546657562
99_3805_2,54,0.3439009189605713
99_3811_2,30,0.7655127048492432
99_3811_2,91,0.3333333333333333
99_3825_2,76,0.4342896044254303
99_3825_2,78,0.41837063431739807
99_3832_2,75,0.4710814654827118
99_3832_2,93,0.3333333333333333
99_3874_2,17,0.49466201663017273
99_3874_2,91,0.3333333333333333
99_3881_2,75,0.5668224692344666
99_3881_2,93,0.5
99_3912_2,30,0.7655134201049805
99_3912_2,91,0.3333333333333333
99_3916_2,30,0.7655178904533386
99_3916_2,91,0.3333333333333333
99_3941_2,30,0.685813844203949
99_3941_2,91,0.3333333333333333
99_3977_2,41,0.40328511595726013
99_3977_2,20,0.36270010471343994
99_3989_2,20,0.4952698349952698
99_3989_2,89,0.321255087852478
99_3997_2,58,0.5046767592430115
99_3997_2,18,0.378946989774704
99_4138_2,75,0.7668429613113403
99_4138_2,93,0.3333333333333333
99_4202_2,76,0.4165472090244293
99_4202_2,30,0.3987460136413574
99_4215_2,75,0.5131807923316956
99_4215_2,93,0.3333333333333333
99_4245_2,77,0.6685182452201843
99_4245_2,93,0.42857142857142855
99_4268_2,68,0.3523283004760742
99_4268_2,78,0.3490186333656311
99_4271_2,89,0.43203505873680115
99_4271_2,63,0.3380308151245117
99_4278_2,78,0.4500792920589447
99_4278_2,17,0.32776182889938354
99_4284_2,75,0.6875972747802734
99_4284_2,93,0.5
99_4291_2,78,0.46429961919784546
99_4291_2,89,0.3171140253543854
99_4295_2,63,0.32159897685050964
99_4295_2,91,0.4
99_4326_2,30,0.7655178904533386
99_4326_2,91,0.3333333333333333
99_4371_2,26,0.5542393922805786
99_4371_2,78,0.3352588713169098
99_4375_2,81,0.5545629858970642
99_4375_2,87,0.32926854491233826
99_4384_2,28,0.3447069525718689
99_4384_2,76,0.34379497170448303
99_4394_2,89,0.3408394753932953
99_4394_2,88,0.3379570543766022
99_4396_2,17,0.3436931371688843
99_4396_2,36,0.3429158329963684
