Id,TextTopics,TopicPercentages
99_5326_4,80,0.4957865
99_5328_4,125,0.8801291
99_5329_4,127,0.3634394
99_5330_4,127,0.82328045
99_5331_4,84,0.4970124
99_5332_4,130,0.729358
99_5333_4,95,0.45585814
99_5334_4,76,0.5157179
99_5335_4,90,0.45614877
99_5336_4,84,0.6649889
99_5337_4,83,0.6023421
99_5339_4,83,0.5680293
99_5340_4,110,0.618981
99_5342_4,81,0.4623667
99_5346_4,132,0.37133268
99_5347_4,69,0.52689636
99_5348_4,89,0.6615441
99_5349_4,86,0.43671614
99_5350_4,94,0.6526763
99_5353_4,84,0.4853093
99_5354_4,88,0.82207584
99_5355_4,90,0.7575173
99_5357_4,73,0.41317874
99_5358_4,71,0.897065
99_5359_4,84,0.664992
99_5360_4,78,0.742036
99_5361_4,74,0.39525977
99_5362_4,84,0.60033023
99_5365_4,88,0.41400504
99_5367_4,121,0.59183234
99_5368_4,86,0.6680042
99_5369_4,84,0.48122713
99_5371_4,83,0.70836574
99_5372_4,70,0.44486058
99_5373_4,119,0.442211
99_5374_4,70,0.8216348
99_5376_4,88,0.81213194
99_5378_4,126,0.57796085
99_5379_4,127,0.65066516
99_5380_4,107,0.49107736
99_5381_4,89,0.7791557
99_5382_4,113,0.6595737
99_5383_4,84,0.4242368
99_5384_4,127,0.8055253
99_5385_4,101,0.5973226
99_5387_4,101,0.6116341
99_5388_4,83,0.59098566
99_5389_4,85,0.8500519
99_5390_4,84,0.66499186
99_5392_4,86,0.3857845
99_5393_4,130,0.50593555
99_5394_4,81,0.7389325
99_5395_4,78,0.6081932
99_5396_4,97,0.65061986
99_5397_4,130,0.36663896
99_5398_4,77,0.36865658
99_5399_4,114,0.85211605
99_5400_4,84,0.6649919
99_5401_4,84,0.3610759
99_5403_4,129,0.9362809
99_5404_4,84,0.48975375
99_5405_4,121,0.38255078
99_5406_4,86,0.66800624
99_5408_4,121,0.6360727
99_5410_4,105,0.84738785
99_5411_4,98,0.47876146
99_5412_4,91,0.5603398
99_5413_4,107,0.55615795
99_5414_4,123,0.8080087
99_5415_4,94,0.39443886
99_5419_4,123,0.48603916
99_5420_4,84,0.4237771
99_5422_4,94,0.358737
99_5424_4,121,0.6531526
99_5426_4,84,0.47022453
99_5427_4,131,0.7697535
99_5428_4,115,0.3723066
99_5429_4,81,0.54353565
99_5430_4,91,0.44400474
99_5431_4,80,0.5455328
99_5432_4,84,0.57930297
99_5435_4,84,0.4133913
99_5436_4,123,0.404314
99_5437_4,79,0.7249566
99_5438_4,118,0.37170246
99_5439_4,72,0.5902103
99_5440_4,84,0.572064
99_5441_4,115,0.7751894
99_5442_4,121,0.45180428
99_5443_4,86,0.48058537
99_5444_4,84,0.40473053
99_5445_4,80,0.4928527
99_5446_4,108,0.48266587
99_5448_4,72,0.48117492
99_5449_4,123,0.9392732
99_5450_4,126,0.86040616
99_5451_4,72,0.62291193
99_5452_4,86,0.46751443
99_5453_4,120,0.9017676
99_5456_4,123,0.65644455
99_5457_4,121,0.6531526
99_5459_4,84,0.66499203
99_5461_4,124,0.61146295
99_5463_4,71,0.4908282
99_5464_4,80,0.48386478
99_5469_4,133,0.3145235
99_5470_4,84,0.45739824
99_5471_4,74,0.59118944
99_5472_4,111,0.65004885
99_5473_4,70,0.57824486
99_5474_4,123,0.583216
