Id,TextTopics,TopicPercentages
99_4241_4,23,0.64899176
99_4251_4,55,0.70567447
99_4252_4,22,0.64962137
99_4253_4,26,0.48754585
99_4256_4,2,0.48241884
99_4259_4,8,0.48162776
99_4263_4,32,0.38781348
99_4264_4,23,0.64899653
99_4266_4,30,0.42716593
99_4269_4,5,0.4912885
99_4270_4,18,0.48326698
99_4275_4,16,0.505706
99_4276_4,4,0.8463792
99_4277_4,43,0.48364818
99_4280_4,61,0.481847
99_4281_4,22,0.38520336
99_4283_4,58,0.64900875
99_4287_4,62,0.7419823
99_4289_4,63,0.36515772
99_4290_4,49,0.4594783
99_4292_4,17,0.42437008
99_4298_4,49,0.5910016
99_4300_4,68,0.3333333333333333
99_4306_4,50,0.490384
99_4309_4,16,0.5057029
99_4310_4,6,0.3911851
99_4311_4,38,0.48314196
99_4319_4,4,0.61867505
99_4320_4,39,0.39485183
99_4322_4,16,0.5057016
99_4330_4,16,0.5056949
99_4334_4,21,0.733981
99_4335_4,21,0.42146552
99_4340_4,4,0.6114464
99_4347_4,32,0.49115688
99_4349_4,11,0.758352
99_4360_4,9,0.41697454
99_4361_4,49,0.7343694
99_4738_4,16,0.5057058
99_4740_4,29,0.6506246
99_4741_4,44,0.7420541
99_4742_4,60,0.48260576
99_4743_4,40,0.48266587
99_4744_4,50,0.6483855
99_4747_4,44,0.9018143
99_4748_4,40,0.48266688
99_4749_4,56,0.37179533
99_4750_4,60,0.48260576
99_4751_4,42,0.7423816
99_4753_4,59,0.8473773
99_4754_4,58,0.4821226
99_4755_4,14,0.89202005
99_4756_4,58,0.8393983
99_4757_4,37,0.48457727
99_4758_4,15,0.4830829
99_4759_4,18,0.66800654
99_4762_4,24,0.6500316
99_4764_4,40,0.49111533
99_4765_4,51,0.4877912
99_4766_4,15,0.43950045
99_4767_4,36,0.4817898
99_4768_4,14,0.48129827
99_4770_4,62,0.481395
99_4772_4,63,0.42430365
99_4776_4,41,0.7057806
99_4777_4,18,0.51015604
99_4778_4,44,0.8117485
99_4779_4,2,0.4243865
99_4780_4,58,0.86558235
99_4783_4,27,0.8097382
99_4787_4,18,0.51015604
99_4788_4,3,0.6707859
99_4789_4,15,0.6481731
99_4791_4,18,0.51015604
99_4792_4,11,0.9322654
99_4793_4,21,0.9727814
99_4795_4,13,0.8805646
99_4796_4,43,0.9021912
99_4797_4,36,0.48178786
99_4801_4,33,0.6465798
99_4802_4,19,0.940327
99_4803_4,49,0.8218737
99_4805_4,24,0.6500307
99_4806_4,50,0.6565227
99_4807_4,40,0.74943054
99_4810_4,27,0.45620933
99_4811_4,18,0.51015604
99_4815_4,64,0.8421183
99_4816_4,18,0.51015604
99_4817_4,19,0.48637682
99_4818_4,40,0.48266688
99_4820_4,59,0.484568
99_4821_4,53,0.48821652
99_4823_4,2,0.48241884
99_4824_4,15,0.8060975
99_4825_4,20,0.73394364
99_4827_4,13,0.4830595
99_4828_4,65,0.72384566
99_4830_4,24,0.6500316
99_4831_4,24,0.48363632
99_4832_4,18,0.51015604
99_4840_4,18,0.30414754
99_4841_4,18,0.66800654
99_4842_4,18,0.51015604
99_4844_4,22,0.48304033
99_4845_4,18,0.51015604
99_4847_4,45,0.4822604
99_4848_4,53,0.62033165
99_4849_4,18,0.51011014
99_4850_4,1,0.3757376
99_4856_4,36,0.48178333
99_4859_4,22,0.35080215
99_4860_4,24,0.6500327
99_4863_4,35,0.4826019
99_4864_4,45,0.47693458
99_4868_4,2,0.48241884
99_4870_4,55,0.59510344
99_4871_4,34,0.88021016
99_4872_4,2,0.48241884
99_4873_4,18,0.51015604
99_4876_4,14,0.6484515
99_4881_4,18,0.51015604
99_4882_4,53,0.48821655
99_4887_4,5,0.5909721
99_4888_4,15,0.49133158
99_4889_4,60,0.48260576
99_4892_4,38,0.73003376
99_4895_4,31,0.4836938
99_4896_4,29,0.484509
99_4897_4,18,0.51015604
99_4898_4,53,0.4882397
99_4899_4,11,0.5902987
99_4900_4,51,0.48781252
99_4903_4,51,0.5874145
99_4904_4,18,0.51015604
99_4906_4,51,0.48781183
99_4908_4,24,0.48363632
99_4909_4,53,0.6531525
99_4911_4,46,0.4838539
99_4913_4,16,0.664992
99_4914_4,18,0.51015604
99_4915_4,18,0.6680057
99_4916_4,16,0.49340695
99_4917_4,16,0.5057082
99_4918_4,30,0.49201897
99_4923_4,18,0.6680062
99_4924_4,18,0.51015604
99_4925_4,58,0.649001
99_4926_4,42,0.48295173
99_4928_4,52,0.5658424
99_4929_4,35,0.4826019
99_4931_4,30,0.54913986
99_4932_4,18,0.66800654
99_4933_4,35,0.3395819
99_4934_4,18,0.51015604
99_4938_4,12,0.5533532
99_4941_4,12,0.72209126
99_4942_4,15,0.6981906
99_4945_4,10,0.6736793
99_4948_4,18,0.60214305
99_4951_4,24,0.65003115
99_4953_4,1,0.48104522
99_4954_4,56,0.48160726
99_4956_4,18,0.66800624
99_4958_4,4,0.6185141
99_4959_4,53,0.3156064
99_4965_4,60,0.36580595
99_4967_4,60,0.48260576
99_4968_4,51,0.48781252
99_4969_4,42,0.4829522
99_4970_4,34,0.4815255
99_4971_4,18,0.6680055
99_4972_4,18,0.4906721
99_4975_4,65,0.9188018
99_4978_4,28,0.6495376
99_4979_4,16,0.39651898
99_4982_4,24,0.4750653
99_4984_4,18,0.49353716
99_4985_4,16,0.5057082
99_4986_4,32,0.34705606
99_4987_4,65,0.35419935
99_4989_4,23,0.8803417
99_4990_4,59,0.3308272
99_4991_4,30,0.6505689
99_4992_4,51,0.48781183
99_4993_4,18,0.49710146
99_4994_4,18,0.6680058
99_4995_4,12,0.39537314
99_4996_4,13,0.4830595
99_4997_4,53,0.48823994
99_5002_4,43,0.76448244
99_5003_4,9,0.44134057
99_5004_4,23,0.63169295
99_5006_4,12,0.8471682
99_5007_4,60,0.48260576
99_5009_4,59,0.6506571
99_5016_4,60,0.48260576
99_5019_4,16,0.5056964
99_5021_4,55,0.59033054
99_5024_4,18,0.51015604
99_5028_4,9,0.5861151
99_5030_4,40,0.7162506
99_5031_4,6,0.39524692
99_5032_4,65,0.4816664
99_5035_4,16,0.8296633
99_5036_4,49,0.4109905
99_5039_4,16,0.5057033
99_5040_4,47,0.82734555
99_5041_4,40,0.6493723
99_5043_4,18,0.6679994
99_5045_4,46,0.787274
99_5048_4,6,0.48357338
99_5050_4,52,0.6485355
99_5052_4,43,0.65005136
99_5055_4,51,0.48781252
